order_id,order_date,Name,Product,sale_price,quantity
5020,20-04-2022,Janine Labrune,Supplies,19,2
5021,12-01-2022,Diego Freyre,Supplies,339.5,3
5022,07-06-2022,Pascale Cartrain,Accessories,67.2,2
5023,17-03-2023,Jeff Young,Accessories,754.6,3
5024,01-03-2022,Valarie Nelson,Furnishings,39.2,4
5025,22-08-2022,Tony Calaghan,Binders,29.1,2
5026,06-12-2023,Eric Natividad,Phones,446.2,3
5027,06-04-2023,Maurizio Moroni,Appliances,137.2,2
5028,19-08-2023,Jose Pedro Roel,Chairs,294,3
5029,07-06-2023,Steve Frick,Accessories,235.2,3
5030,17-05-2022,Valarie Franco,Art,9.6,3
5031,02-01-2023,Dean Cassidy,Supplies,9.6,1
5032,31-03-2023,Roland Keitel,Binders,116.4,8
5033,17-01-2023,Kalle Suominen,Chairs,201.6,3
5034,14-06-2023,Kyung Yu,Appliances,29.4,1
5035,27-07-2023,Valarie Nelson,Bookcases,655.5,5
5036,27-01-2023,Kwai Yu,Tables,630.5,3
5037,10-01-2023,Victoria Ashworth,Accessories,28.8,2
5038,20-08-2023,Palle Ibsen,Accessories,232.8,5
5039,12-10-2023,Jonas Bergulfsen,Tables,192,4
5040,23-09-2022,Marie Bertrand,Phones,705.6,2
5041,11-10-2023,Diego Freyre,Binders,209,7
5042,03-11-2022,Paul Henriot,Paper,67.9,3
5043,04-10-2022,Valarie Nelson,Appliances,123.5,4
5044,22-09-2022,Diego Freyre,Furnishings,451.2,9
5045,22-11-2023,Diego Freyre,Paper,58.8,5
5046,21-03-2022,Julie King,Storage,698.4,4
5047,03-04-2022,Jonas Bergulfsen,Binders,9.8,3
5048,27-07-2023,Valarie Nelson,Art,9.8,5
5049,30-06-2023,Mart¡n Sommer,Binders,9.5,7
5050,02-02-2022,Juri Hirano,Accessories,78.4,2
5051,01-09-2022,Eric Natividad,Paper,19.4,2
5052,28-03-2022,Roland Mendel,Envelopes,19.4,2
5053,21-05-2022,Ann Brown,Paper,192,4
5054,14-10-2023,Francisca Cervantes,Accessories,392,5
5055,03-01-2023,Mary Saveley,Art,9.7,3
5056,22-06-2023,Yoshi Tannamuri,Bookcases,1309.5,9
5057,27-12-2023,Wendy Victorino,Paper,28.5,5
5058,20-10-2023,Valarie Nelson,Storage,38.8,6
5059,06-08-2022,Leslie Murphy,Binders,98,9
5060,28-10-2023,Akiko Shimamura,Phones,686,2
5061,03-11-2023,Adrian Huxley,Storage,556.8,9
5062,29-03-2022,Kyung Yu,Binders,38.8,2
5063,07-10-2022,Maria Larsson,Phones,372.4,3
5064,09-01-2022,Daniel Tonini,Furnishings,114,3
5065,17-01-2023,Yoshi Tannamuri,Phones,378.3,2
5066,06-01-2022,Michael Frick,Accessories,368.6,3
5067,13-10-2022,Mart¡n Sommer,Tables,1744.4,7
5068,24-03-2022,Diego Freyre,Art,19,5
5069,13-09-2022,Anna O'Hara,Copiers,533.5,1
5070,08-06-2022,Valarie Nelson,Appliances,161.5,3
5071,20-07-2022,Jean Fresnisre,Envelopes,38.8,3
5072,19-08-2023,Diego Freyre,Furnishings,48.5,6
5073,28-05-2023,Giovanni Rovelli,Phones,291,2
5074,21-10-2022,Peter Ferguson,Storage,58.2,4
5075,18-07-2022,Diego Freyre,Binders,9.8,2
5076,10-11-2022,Pascale Cartrain,Tables,725.2,5
5077,31-05-2023,Juri Hirano,Storage,38,5
5078,30-01-2023,Mory Kentary,Tables,380,2
5079,13-07-2022,Peter Ferguson,Binders,19,3
5080,17-05-2022,Elizabeth Lincoln,Bookcases,352.8,3
5081,14-01-2022,Sue Frick,Storage,9.5,1
5082,28-03-2023,Diego Freyre,Paper,19,4
5083,24-07-2023,Janine Labrune,Accessories,39.2,4
5084,05-12-2023,Jan Klaeboe,Paper,57,3
5085,23-08-2022,Dean Cassidy,Paper,106.7,4
5086,02-05-2023,Steve Frick,Binders,9.5,2
5087,01-12-2023,Helen Bennett,Phones,451.2,7
5088,30-04-2022,Giovanni Rovelli,Accessories,9.6,1
5089,03-07-2023,Eduardo Saavedra,Binders,0,3
5090,07-04-2023,Dan Lewis,Paper,9.8,2
5091,24-03-2023,Adrian Huxley,Envelopes,9.5,1
5092,06-04-2023,Janine Labrune,Fasteners,0,3
5093,10-11-2022,Violeta Benitez,Storage,49,3
5094,16-06-2022,Paul Henriot,Appliances,9.8,4
5095,19-07-2023,William Brown,Tables,199.5,5
5096,15-12-2022,Maurizio Moroni,Phones,38.4,4
5097,25-11-2023,Arnold Cruz,Furnishings,9.7,3
5098,08-03-2022,Paul Henriot,Binders,0,2
5099,26-03-2022,Valarie Nelson,Storage,38.8,2
5100,05-09-2023,Julie Young,Binders,19.2,3
5101,19-10-2023,Anna O'Hara,Art,0,2
5102,10-09-2022,Martine Rance,Paper,9.5,1
5103,03-05-2022,Diego Freyre,Paper,19.4,3
5104,12-07-2022,Dominique Perrier,Paper,38,6
5105,11-12-2023,Martine Rance,Accessories,19.6,3
5106,14-05-2023,Michael Frick,Chairs,182.4,4
5107,15-01-2023,Dominique Perrier,Accessories,68.6,4
5108,11-02-2022,Juri Yoshido,Art,38,9
5109,13-09-2023,Miguel Barajas,Art,67.2,5
5110,24-02-2023,Marta Hernandez,Envelopes,48,6
5111,23-12-2023,Matti Karttunen,Storage,186.2,6
5112,31-08-2023,Jonas Bergulfsen,Paper,9.8,4
5113,19-05-2023,Kee Kuo,Furnishings,19,9
5114,10-04-2022,Rosa Hernandez,Paper,19.2,3
5115,11-07-2022,Georg Pipps,Binders,9.5,3
5116,25-02-2023,Diego Freyre,Labels,0,1
5117,04-09-2023,Wing C Tam,Storage,38.8,1
5118,18-04-2023,Janine Labrune,Fasteners,28.5,3
5119,09-10-2023,Valarie Nelson,Machines,604.8,7
5120,10-02-2022,Elizabeth Devon,Binders,76.8,9
5121,16-06-2023,Giovanni Rovelli,Storage,218.5,5
5122,17-08-2023,Peter Ferguson,Accessories,97,2
5123,04-11-2023,Diego Freyre,Paper,19.4,3
5124,02-04-2022,Wing C Tam,Paper,9.6,2
5125,14-07-2023,Diego Freyre,Tables,437,9
5126,24-09-2022,Juri Hirano,Envelopes,66.5,7
5127,14-02-2023,Steve Thompson,Machines,2688,4
5128,18-07-2023,Mory Kentary,Appliances,582,2
5129,23-04-2022,Peter Ferguson,Phones,19.4,1
5130,22-11-2023,Elizabeth Lincoln,Phones,278.4,3
5131,26-08-2023,Sue Frick,Paper,38,9
5132,07-12-2022,Diego Freyre,Furnishings,97,8
5133,19-04-2022,Janine Labrune,Phones,107.8,3
5134,14-12-2022,Jan Klaeboe,Appliances,57.6,7
5135,16-08-2023,Michael Donnermeyer,Binders,86.4,4
5136,28-10-2022,Steve Frick,Fasteners,19.2,5
5137,10-06-2023,Helen Bennett,Binders,9.5,2
5138,12-03-2023,Giovanni Rovelli,Furnishings,29.4,4
5139,30-09-2023,Eduardo Saavedra,Envelopes,19.6,3
5140,13-10-2022,Dan Lewis,Paper,47.5,5
5141,12-05-2023,Adrian Huxley,Accessories,116.4,2
5142,15-04-2022,Janine Labrune,Chairs,1254,6
5143,24-11-2023,Violeta Benitez,Supplies,58.8,8
5144,18-04-2022,Paul Henriot,Binders,0,1
5145,07-05-2022,William Brown,Furnishings,88.2,2
5146,21-10-2023,Maurizio Moroni,Storage,135.8,4
5147,15-02-2022,Diego Freyre,Appliances,47.5,4
5148,04-10-2022,Maria Hernandez,Furnishings,9.5,4
5149,10-12-2023,Jeff Young,Chairs,798,3
5150,12-11-2023,Kalle Suominen,Phones,1185.8,3
5151,22-01-2022,Pirkko Koskitalo,Storage,66.5,2
5152,10-05-2023,Eric Natividad,Storage,38.4,5
5153,24-08-2022,Maurizio Moroni,Binders,0,1
5154,22-11-2023,Jose Pedro Roel,Art,9.6,3
5155,29-08-2022,Steve Frick,Binders,28.5,4
5156,26-07-2022,Valarie Franco,Furnishings,205.8,3
5157,29-09-2023,Dean Cassidy,Phones,970,2
5158,04-12-2023,Roland Keitel,Chairs,547.2,3
5159,24-02-2023,Diego Freyre,Furnishings,9.8,2
5160,10-10-2022,Wendy Victorino,Phones,104.5,2
5161,09-06-2022,Valarie Nelson,Phones,66.5,2
5162,25-04-2022,Valarie Nelson,Bookcases,1328.9,8
5163,11-05-2023,Kwai Yu,Chairs,294,2
5164,19-11-2023,Marta Hernandez,Chairs,166.6,3
5165,18-11-2023,Palle Ibsen,Art,0,2
5166,21-12-2023,Jonas Bergulfsen,Paper,9.6,3
5167,14-01-2022,Marie Bertrand,Paper,19.4,3
5168,17-09-2022,Diego Freyre,Chairs,543.2,3
5169,06-07-2023,Paul Henriot,Storage,58.2,3
5170,19-10-2022,Valarie Nelson,Storage,518.4,3
5171,18-02-2022,Diego Freyre,Chairs,3430,5
5172,21-09-2023,Daniel Da Cunha,Paper,137.2,3
5173,12-02-2022,Diego Freyre,Paper,297.6,3
5174,03-02-2022,Janine Labrune,Art,0,1
5175,17-03-2023,Diego Freyre,Binders,0,2
5176,14-06-2022,Eric Natividad,Bookcases,313.5,3
5177,02-07-2022,Jeff Young,Binders,47.5,2
5178,14-03-2022,Valarie Nelson,Binders,0,3
5179,09-05-2023,Diego Freyre,Furnishings,38.8,2
5180,02-10-2022,Eric Natividad,Phones,249.6,2
5181,23-11-2023,Maurizio Moroni,Appliances,78.4,2
5182,03-07-2023,Wing C Tam,Paper,47.5,7
5183,02-11-2023,Leslie Murphy,Binders,49,3
5184,17-08-2023,Mary Saveley,Storage,38,3
5185,09-08-2022,Dean Cassidy,Binders,38,7
5186,22-01-2023,Roland Keitel,Storage,1764,6
5187,02-08-2023,Kalle Suominen,Phones,712.5,8
5188,28-11-2023,Kyung Yu,Accessories,190,4
5189,09-03-2023,Valarie Nelson,Chairs,1489.6,7
5190,16-12-2023,Kwai Yu,Accessories,166.6,6
5191,18-01-2022,Victoria Ashworth,Art,48.5,2
5192,16-06-2023,Palle Ibsen,Envelopes,19.2,2
5193,22-11-2022,Jonas Bergulfsen,Furnishings,380,5
5194,31-10-2023,Maria Hernandez,Paper,88.2,7
5195,29-04-2022,Diego Freyre,Art,9.8,4
5196,21-11-2023,Paul Henriot,Binders,48,3
5197,05-08-2023,Akiko Shimamura,Envelopes,152,3
5198,13-12-2023,Diego Freyre,Phones,38,5
5199,09-10-2023,Daniel Da Cunha,Supplies,3733.5,3
5200,08-07-2023,Julie King,Fasteners,0,1
5201,02-02-2023,Arnold Cruz,Phones,421.4,3
5202,06-11-2023,Paul Henriot,Accessories,38,7
5203,23-01-2023,Valarie Nelson,Furnishings,96,7
5204,05-09-2022,Julie Young,Storage,67.2,3
5205,22-07-2022,Anna O'Hara,Art,9.7,2
5206,19-05-2023,Martine Rance,Storage,106.7,2
5207,26-07-2023,Diego Freyre,Fasteners,0,1
5208,31-03-2022,Dominique Perrier,Labels,19.2,2
5209,21-07-2022,Martine Rance,Paper,29.1,5
5210,29-10-2022,Michael Frick,Envelopes,29.4,1
5211,13-04-2022,Dominique Perrier,Storage,455.9,3
5212,07-10-2022,Juri Yoshido,Storage,39.2,3
5213,03-02-2022,Miguel Barajas,Storage,47.5,3
5214,12-06-2022,Marta Hernandez,Labels,9.8,3
5215,30-07-2023,Matti Karttunen,Art,39.2,5
5216,24-03-2023,Jonas Bergulfsen,Paper,29.4,5
5217,05-10-2022,Kee Kuo,Envelopes,19.4,2
5218,13-07-2023,Rosa Hernandez,Paper,77.6,3
5219,18-11-2022,Georg Pipps,Art,9.7,5
5220,30-06-2023,Daniel Da Cunha,Chairs,490,7
5221,31-07-2023,Wing C Tam,Bookcases,203.7,3
5222,28-03-2023,Janine Labrune,Appliances,688.7,7
5223,14-05-2023,Valarie Nelson,Phones,104.5,5
5224,15-07-2022,Elizabeth Devon,Binders,38,7
5225,12-04-2023,Jytte Petersen,Paper,164.9,3
5226,29-03-2022,Georg Pipps,Binders,38.8,5
5227,22-03-2022,Ann Brown,Binders,180.5,6
5228,27-05-2023,Valarie Nelson,Bookcases,339.5,2
5229,20-12-2022,Diego Freyre,Paper,78.4,2
5230,03-10-2022,Maria Larsson,Binders,9.8,2
5231,03-04-2022,Jesus Fernandez,Tables,672,5
5232,07-10-2023,Wing C Tam,Furnishings,28.8,1
5233,04-05-2023,Eduardo Saavedra,Binders,28.5,7
5234,09-06-2023,Mary Saveley,Chairs,591.7,6
5235,22-06-2023,Valarie Thompson,Tables,199.5,1
5236,08-02-2023,William Brown,Appliances,48,3
5237,09-02-2022,Kwai Yu,Furnishings,153.6,3
5238,09-03-2023,Jean Fresnisre,Bookcases,352.8,3
5239,25-02-2022,Catherine Dewey,Accessories,57,2
5240,11-12-2022,Elizabeth Lincoln,Storage,323.4,3
5241,05-12-2022,Juri Yoshido,Binders,38.8,2
5242,14-12-2023,Victoria Ashworth,Supplies,9.5,2
5243,01-10-2022,Janine Labrune,Binders,0,3
5244,11-02-2023,Christina Berglund,Binders,9.7,1
5245,15-02-2022,Akiko Shimamura,Tables,134.4,2
5246,15-03-2022,Diego Freyre,Phones,313.5,3
5247,14-03-2023,Pirkko Koskitalo,Binders,9.6,2
5248,28-08-2023,Valarie Nelson,Appliances,19.6,8
5249,26-08-2022,Valarie Nelson,Accessories,38.8,3
5250,21-04-2023,Juri Yoshido,Fasteners,9.6,4
5251,30-10-2023,Giovanni Rovelli,Accessories,245,5
5252,25-11-2023,Peter Ferguson,Paper,49,4
5253,17-03-2022,Diego Freyre,Appliances,171,3
5254,08-10-2022,Wing C Tam,Binders,107.8,2
5255,28-08-2023,Diego Freyre,Chairs,98,2
5256,10-07-2022,Juri Hirano,Furnishings,29.1,2
5257,02-11-2023,Steve Thompson,Paper,9.5,2
5258,08-03-2022,Mory Kentary,Paper,38.8,6
5259,10-01-2022,Peter Ferguson,Paper,38.4,5
5260,25-05-2022,Elizabeth Lincoln,Paper,48.5,3
5261,30-07-2022,Sue Frick,Phones,194,3
5262,01-05-2022,Diego Freyre,Binders,0,2
5263,24-03-2022,Janine Labrune,Tables,192,1
5264,14-07-2023,Jan Klaeboe,Accessories,49,4
5265,15-03-2022,Michael Donnermeyer,Art,19.6,3
5266,23-09-2023,Steve Frick,Paper,9.7,2
5267,30-09-2023,Helen Bennett,Paper,164.9,3
5268,17-07-2022,Giovanni Rovelli,Appliances,0,1
5269,13-07-2022,Eduardo Saavedra,Machines,48.5,4
5270,18-01-2022,Dan Lewis,Furnishings,28.5,4
5271,24-11-2023,Adrian Huxley,Appliances,393.6,5
5272,11-10-2022,Janine Labrune,Furnishings,29.1,4
5273,20-03-2022,Violeta Benitez,Tables,388,7
5274,09-06-2023,Paul Henriot,Binders,0,4
5275,12-09-2023,William Brown,Chairs,691.2,3
5276,03-11-2022,Maurizio Moroni,Accessories,156.8,4
5277,02-11-2023,Jytte Petersen,Accessories,38,5
5278,22-10-2023,Eric Natividad,Chairs,326.4,6
5279,06-04-2022,Diego Freyre,Paper,106.7,4
5280,13-02-2023,Valarie Nelson,Accessories,9.7,1
5281,04-11-2023,Diego Freyre,Storage,87.3,2
5282,02-05-2023,Violeta Benitez,Furnishings,9.6,2
5283,23-06-2022,Jesus Fernandez,Paper,38.8,3
5284,27-08-2023,Wing C Tam,Storage,19,3
5285,26-11-2023,Leslie Murphy,Labels,38.8,3
5286,02-02-2022,Mary Saveley,Envelopes,19.6,9
5287,25-05-2023,Catherine Dewey,Binders,9.5,8
5288,29-05-2022,Helen Bennett,Bookcases,88.2,3
5289,05-12-2022,Kwai Yu,Paper,155.2,4
5290,23-07-2023,Catherine Dewey,Paper,19.2,2
5291,22-12-2022,Valarie Nelson,Chairs,921.5,5
5292,01-09-2022,Paolo Accorti,Paper,176.4,6
5293,05-09-2022,Victoria Ashworth,Storage,0,1
5294,13-05-2023,Palle Ibsen,Tables,48,1
5295,10-01-2023,Jytte Petersen,Labels,49,8
5296,27-07-2023,Maria Hernandez,Paper,87.3,2
5297,02-09-2023,Diego Freyre,Furnishings,9.6,1
5298,10-05-2022,Akiko Shimamura,Phones,529.2,8
5299,25-11-2023,Annette Roulet,Envelopes,0,2
5300,02-07-2022,Juri Yoshido,Labels,19.4,3
5301,30-03-2022,Giovanni Rovelli,Tables,2234.4,10
5302,26-07-2023,Georg Pipps,Accessories,1940.4,6
5303,02-09-2023,Dan Lewis,Labels,57,6
5304,29-06-2023,Wing C Tam,Chairs,38.8,2
5305,24-12-2023,Matti Karttunen,Furnishings,9.8,2
5306,16-10-2023,Maria Larsson,Furnishings,67.9,5
5307,16-02-2023,Annette Roulet,Storage,291,3
5308,18-03-2022,Thomas Hardy,Phones,39.2,2
5309,09-02-2023,Eduardo Saavedra,Chairs,182.4,3
5310,13-03-2022,Valarie Thompson,Art,9.7,5
5311,16-06-2023,Kyung Tseng,Binders,1468.8,6
5312,23-09-2023,Diego Freyre,Labels,9.6,4
5313,15-08-2023,Allen Nelson,Supplies,28.5,2
5314,10-02-2022,Elizabeth Lincoln,Furnishings,58.8,2
5315,31-03-2023,Michael Donnermeyer,Envelopes,28.8,4
5316,29-11-2022,Francisca Cervantes,Chairs,184.3,9
5317,19-11-2023,Helen Bennett,Furnishings,9.5,2
5318,06-05-2023,Giovanni Rovelli,Furnishings,9.7,1
5319,23-03-2022,Akiko Shimamura,Paper,19.2,4
5320,04-06-2022,Leslie Taylor,Binders,29.4,3
5321,01-09-2023,Adrian Huxley,Tables,2240.7,7
5322,11-07-2023,Pirkko Koskitalo,Binders,29.4,4
5323,20-04-2022,Diego Freyre,Furnishings,19,2
5324,09-08-2022,Paul Henriot,Paper,19.4,2
5325,06-06-2023,Sue Frick,Art,19.2,5
5326,18-07-2023,Sean Connery,Furnishings,28.5,6
5327,09-03-2022,Giovanni Rovelli,Art,9.7,2
5328,08-08-2023,Peter Ferguson,Paper,19.4,3
5329,01-03-2022,Dan Lewis,Phones,29.1,2
5330,21-09-2023,Wing C Tam,Binders,29.4,2
5331,21-08-2023,Matti Karttunen,Furnishings,58.8,1
5332,04-06-2023,Juri Hirano,Binders,58.8,5
5333,06-01-2023,Annette Roulet,Supplies,19,4
5334,09-03-2023,Arnold Cruz,Furnishings,9.5,4
5335,22-03-2023,Mory Kentary,Paper,19.2,3
5336,03-05-2023,Valarie Thompson,Paper,0,1
5337,23-01-2023,Elizabeth Lincoln,Binders,28.8,4
5338,19-12-2022,Sue Frick,Paper,297.6,7
5339,12-10-2023,Diego Freyre,Storage,228,5
5340,19-06-2022,Janine Labrune,Envelopes,9.5,6
5341,23-03-2023,Jan Klaeboe,Accessories,9.7,2
5342,31-12-2023,Michael Donnermeyer,Accessories,864,5
5343,04-07-2022,Steve Frick,Envelopes,0,1
5344,16-03-2023,Helen Bennett,Phones,264.6,5
5345,25-08-2023,Giovanni Rovelli,Accessories,29.4,1
5346,26-08-2023,Eduardo Saavedra,Storage,715.4,4
5347,25-06-2023,Leslie Taylor,Binders,9.6,3
5348,09-12-2022,Adrian Huxley,Binders,9.6,2
5349,12-07-2023,Janine Labrune,Binders,28.5,3
5350,08-07-2022,Diego Freyre,Paper,39.2,5
5351,24-11-2022,Paul Henriot,Paper,135.8,9
5352,09-08-2022,William Brown,Paper,38,4
5353,16-12-2023,Maurizio Moroni,Phones,316.8,2
5354,22-09-2023,Jytte Petersen,Binders,88.2,8
5355,25-11-2022,Georg Pipps,Chairs,268.8,6
5356,07-06-2022,Ann Brown,Paper,9.5,2
5357,10-11-2022,Wing C Tam,Binders,28.5,5
5358,01-10-2022,Leslie Young,Accessories,19.6,1
5359,09-03-2022,Maria Larsson,Storage,19.2,2
5360,21-11-2023,Jesus Fernandez,Art,49,2
5361,22-01-2022,Wing C Tam,Bookcases,196,8
5362,24-09-2023,Eduardo Saavedra,Storage,684,5
5363,13-07-2023,Mary Saveley,Furnishings,66.5,6
5364,22-11-2022,Valarie Thompson,Appliances,76,2
5365,18-10-2023,William Brown,Appliances,57,4
5366,23-01-2023,Kwai Yu,Phones,144,1
5367,14-11-2023,Jean Fresnisre,Phones,85.5,3
5368,15-03-2023,Catherine Dewey,Labels,9.6,4
5369,05-08-2023,Elizabeth Lincoln,Storage,19,1
5370,11-03-2023,Juri Yoshido,Paper,86.4,3
5371,18-08-2023,Victoria Ashworth,Furnishings,264.6,2
5372,16-03-2022,Helen Bennett,Furnishings,297.6,3
5373,14-01-2023,Jytte Petersen,Paper,19.4,3
5374,17-08-2023,Akiko Shimamura,Tables,343,7
5375,13-01-2022,Diego Freyre,Paper,9.8,2
5376,22-01-2022,Pirkko Koskitalo,Accessories,95,6
5377,23-03-2023,Diego Freyre,Art,29.1,3
5378,23-02-2023,Annette Roulet,Envelopes,343,7
5379,21-01-2022,Juri Yoshido,Storage,163.2,4
5380,08-09-2022,Jonas Bergulfsen,Paper,19.2,3
5381,28-04-2023,Marie Bertrand,Machines,105.6,6
5382,06-08-2023,Mart¡n Sommer,Paper,28.8,5
5383,18-06-2022,Juri Hirano,Fasteners,19,8
5384,06-09-2023,Eric Natividad,Paper,9.7,2
5385,01-03-2022,Roland Mendel,Phones,349.2,3
5386,11-11-2022,Ann Brown,Phones,522.5,14
5387,16-06-2022,Francisca Cervantes,Binders,39.2,9
5388,11-03-2022,Mary Saveley,Phones,164.9,3
5389,18-12-2022,Yoshi Tannamuri,Accessories,104.5,3
5390,02-07-2023,Wendy Victorino,Labels,9.6,2
5391,15-02-2023,Valarie Nelson,Binders,29.4,3
5392,15-06-2023,Leslie Murphy,Labels,19.2,6
5393,14-11-2022,Akiko Shimamura,Labels,9.7,2
5394,02-12-2022,Adrian Huxley,Binders,201.6,7
5395,03-02-2023,Kyung Yu,Bookcases,999.1,6
5396,19-03-2023,Maria Larsson,Paper,19,7
5397,15-04-2023,Daniel Tonini,Furnishings,58.8,5
5398,21-02-2023,Yoshi Tannamuri,Appliances,38.4,12
5399,16-01-2023,Michael Frick,Binders,0,3
5400,23-08-2023,Marie Bertrand,Bookcases,532,5
5401,14-02-2022,Mart¡n Sommer,Accessories,66.5,2
5402,01-02-2022,Diego Freyre,Accessories,76.8,2
5403,01-05-2022,Valarie Nelson,Binders,19,4
5404,19-07-2023,Valarie Nelson,Binders,0,1
5405,16-12-2023,Jean Fresnisre,Phones,441,5
5406,11-07-2022,Diego Freyre,Accessories,38.8,1
5407,01-04-2023,Giovanni Rovelli,Fasteners,9.5,3
5408,25-04-2022,Peter Ferguson,Paper,88.2,4
5409,01-08-2022,Diego Freyre,Binders,19.4,1
5410,11-12-2023,Julie Young,Binders,86.4,3
5411,02-12-2022,Juri Hirano,Storage,38.4,1
5412,15-06-2023,Veysel Oeztan,Binders,9.7,7
5413,05-11-2023,Mory Kentary,Accessories,98,3
5414,11-10-2023,Peter Ferguson,Phones,209,5
5415,07-01-2023,Elizabeth Lincoln,Appliances,66.5,6
5416,20-01-2022,Sue Frick,Paper,19,4
5417,30-08-2022,Julie King,Phones,39.2,2
5418,12-08-2023,Janine Labrune,Binders,19,2
5419,12-02-2023,Marta Hernandez,Paper,38.4,7
5420,31-07-2023,Dean Cassidy,Phones,147,2
5421,01-01-2022,Steve Frick,Phones,268.8,3
5422,03-09-2023,Kyung Yu,Accessories,29.1,2
5423,11-02-2022,Giovanni Rovelli,Binders,9.6,3
5424,02-05-2022,Eduardo Saavedra,Paper,28.8,5
5425,11-12-2022,Dan Lewis,Art,0,2
5426,23-12-2022,Adrian Huxley,Accessories,1600.5,5
5427,14-04-2023,Janine Labrune,Furnishings,106.7,6
5428,21-04-2023,Violeta Benitez,Bookcases,588,5
5429,29-06-2022,Paul Henriot,Storage,48,3
5430,22-08-2023,William Brown,Furnishings,29.1,2
5431,07-11-2023,Maurizio Moroni,Appliances,156.8,2
5432,24-12-2023,Giovanni Rovelli,Paper,0,1
5433,24-01-2023,Peter Ferguson,Binders,9.5,4
5434,14-07-2022,Wing C Tam,Art,9.6,4
5435,17-04-2022,Matti Karttunen,Appliances,1574.4,5
5436,05-05-2022,Juri Hirano,Accessories,256.5,3
5437,30-07-2022,Steve Thompson,Furnishings,19.2,2
5438,03-07-2023,Mory Kentary,Binders,9.6,5
5439,27-01-2022,Peter Ferguson,Furnishings,205.8,3
5440,27-04-2023,Elizabeth Lincoln,Binders,572.3,2
5441,10-07-2023,Sue Frick,Art,0,1
5442,13-06-2023,Diego Freyre,Paper,9.5,2
5443,05-01-2022,Janine Labrune,Accessories,97,1
5444,22-04-2022,Jan Klaeboe,Binders,58.8,13
5445,18-08-2022,Michael Donnermeyer,Art,9.7,3
5446,30-08-2023,Steve Frick,Envelopes,19.6,1
5447,30-11-2023,Helen Bennett,Phones,28.8,6
5448,13-02-2023,Giovanni Rovelli,Accessories,240,5
5449,24-07-2023,Georg Pipps,Supplies,345.6,3
5450,11-06-2022,Dan Lewis,Accessories,57.6,5
5451,06-03-2022,Adrian Huxley,Binders,323.4,2
5452,21-03-2022,Janine Labrune,Furnishings,39.2,2
5453,22-10-2023,Diego Freyre,Supplies,85.5,5
5454,10-04-2022,Paul Henriot,Paper,38.4,6
5455,08-04-2022,William Brown,Storage,9.5,1
5456,24-06-2022,Maurizio Moroni,Art,9.5,2
5457,01-08-2023,Jytte Petersen,Fasteners,19.6,5
5458,18-09-2022,Eduardo Saavedra,Furnishings,67.9,2
5459,26-02-2023,Ann Brown,Binders,9.6,6
5460,11-03-2023,Valarie Nelson,Tables,1406,8
5461,10-12-2022,Diego Freyre,Storage,19.4,1
5462,16-01-2022,Maria Larsson,Furnishings,9.6,3
5463,17-03-2023,Jesus Fernandez,Binders,29.1,10
5464,26-01-2022,Wing C Tam,Paper,58.2,4
5465,28-05-2022,Eduardo Saavedra,Envelopes,106.7,5
5466,12-03-2023,Mary Saveley,Bookcases,176.4,5
5467,17-04-2022,Valarie Thompson,Paper,19.2,3
5468,11-08-2022,Helen Bennett,Chairs,115.2,3
5469,27-03-2022,Kwai Yu,Chairs,578.2,3
5470,01-05-2023,Jean Fresnisre,Paper,19.4,3
5471,07-05-2022,Catherine Dewey,Appliances,116.4,5
5472,31-12-2023,Elizabeth Lincoln,Furnishings,9.5,5
5473,20-03-2023,Juri Yoshido,Storage,78.4,2
5474,21-10-2023,Victoria Ashworth,Bookcases,98,7
5475,03-04-2022,Janine Labrune,Storage,712.5,2
5476,14-11-2022,Jytte Petersen,Labels,38.8,3
5477,05-05-2022,Maria Hernandez,Storage,76,5
5478,14-12-2022,Diego Freyre,Paper,19.2,3
5479,23-08-2023,Pirkko Koskitalo,Binders,124.8,3
5480,11-06-2022,Diego Freyre,Binders,0,1
5481,22-01-2022,Annette Roulet,Phones,97,1
5482,10-11-2022,Juri Yoshido,Accessories,38,2
5483,21-08-2023,Jytte Petersen,Accessories,235.2,4
5484,06-01-2022,Eric Natividad,Storage,38,2
5485,25-12-2022,Ann Brown,Chairs,403.2,4
5486,23-03-2022,Valarie Nelson,Envelopes,19,3
5487,01-12-2022,Diego Freyre,Binders,0,4
5488,28-04-2022,Maria Larsson,Phones,19,3
5489,30-01-2023,Jesus Fernandez,Labels,9.6,3
5490,08-08-2022,Wing C Tam,Appliances,19,3
5491,25-06-2023,Eduardo Saavedra,Chairs,209,3
5492,24-02-2023,Mary Saveley,Storage,19.2,2
5493,14-12-2022,Valarie Thompson,Supplies,9.5,2
5494,20-05-2022,Helen Bennett,Labels,38,4
5495,02-12-2022,Kwai Yu,Bookcases,401.8,4
5496,16-05-2022,Jean Fresnisre,Binders,9.6,4
5497,27-02-2022,Catherine Dewey,Accessories,57,2
5498,16-12-2023,Elizabeth Lincoln,Art,9.8,2
5499,29-10-2023,Miguel Barajas,Labels,9.5,3
5500,17-08-2022,Victoria Ashworth,Accessories,38.8,2
5501,12-12-2023,Janine Labrune,Chairs,640.2,6
5502,23-02-2022,Jytte Petersen,Paper,9.7,2
5503,26-09-2022,Maria Hernandez,Furnishings,0,1
5504,26-05-2023,Diego Freyre,Appliances,19.4,3
